Full_Name,Age,Gender,Marital_Status,Number_of_Dependents,Employment_Type,Employment_Experience,Monthly_Income,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose,Loan_Term,Interest_Rate,Existing_Loans,Loan_Default
Applicant_3881,52,Male,Married,3,Freelancer,30,68100.0,817200.0,623,200000,Personal,12,9.52,3,0
Applicant_3882,45,Female,Single,0,Self-Employed,10,61800.0,741600.0,583,500000,Home,60,9.17,5,1
Applicant_3883,49,Male,Divorced,3,Self-Employed,24,85200.0,1022400.0,607,750000,Vehicle,180,9.26,3,0
Applicant_3884,27,Female,Single,2,Salaried,9,63700.0,764400.0,470,50000,Personal,60,6.84,2,0
Applicant_3885,23,Male,Married,3,Freelancer,0,20500.0,246000.0,565,50000,Vehicle,240,14.45,4,1
Applicant_3886,40,Other,Married,3,Self-Employed,10,86300.0,1035600.0,526,200000,Business,12,17.84,0,0
Applicant_3887,40,Female,Married,0,Self-Employed,3,27500.0,330000.0,623,300000,Home,12,10.05,0,0
Applicant_3888,50,Female,Single,2,Salaried,1,56600.0,679200.0,716,500000,Home,24,17.19,1,0
Applicant_3889,55,Male,Married,0,Salaried,22,68500.0,822000.0,705,50000,Vehicle,240,13.48,5,0
Applicant_3890,55,Male,Single,0,Salaried,35,117600.0,1411200.0,775,150000,Personal,240,9.09,4,0
Applicant_3891,59,Male,Married,1,Unemployed,0,13600.0,163200.0,753,200000,Home,60,6.64,0,1
Applicant_3892,47,Female,Single,0,Unemployed,0,5800.0,69600.0,597,1000000,Vehicle,180,14.82,1,1
Applicant_3893,46,Male,Married,2,Freelancer,13,43600.0,523200.0,651,100000,Personal,24,14.51,0,0
Applicant_3894,34,Female,Single,4,Unemployed,0,7100.0,85200.0,646,750000,Education,180,9.14,3,1
Applicant_3895,37,Female,Single,2,Self-Employed,4,47000.0,564000.0,434,150000,Personal,180,10.33,1,1
Applicant_3896,38,Male,Single,0,Salaried,16,98800.0,1185600.0,528,200000,Business,36,16.83,4,0
Applicant_3897,49,Female,Married,3,Freelancer,26,63900.0,766800.0,633,200000,Home,240,8.31,0,0
Applicant_3898,40,Female,Married,3,Salaried,11,53700.0,644400.0,632,50000,Education,36,16.11,2,0
Applicant_3899,47,Female,Divorced,2,Salaried,25,94300.0,1131600.0,701,250000,Education,180,8.45,1,0
Applicant_3900,38,Male,Single,2,Salaried,5,46200.0,554400.0,696,250000,Business,240,12.04,0,0
Applicant_3901,24,Male,Married,3,Salaried,3,44500.0,534000.0,472,100000,Business,12,12.24,1,0
Applicant_3902,21,Male,Married,0,Self-Employed,2,55100.0,661200.0,701,50000,Personal,240,11.93,1,0
Applicant_3903,21,Female,Married,4,Salaried,2,5000.0,60000.0,667,250000,Personal,240,9.81,1,1
Applicant_3904,46,Female,Married,4,Salaried,18,67000.0,804000.0,712,250000,Education,60,9.41,2,0
Applicant_3905,40,Male,Single,3,Self-Employed,9,26900.0,322800.0,756,400000,Personal,36,14.93,2,1
Applicant_3906,43,Female,Married,0,Freelancer,1,9100.0,109200.0,635,1000000,Vehicle,180,9.67,0,1
Applicant_3907,30,Male,Married,3,Self-Employed,12,95100.0,1141200.0,774,1000000,Personal,60,13.51,2,0
Applicant_3908,31,Female,Single,1,Salaried,11,71000.0,852000.0,561,100000,Vehicle,180,16.24,2,0
Applicant_3909,61,Other,Married,2,Salaried,11,76300.0,915600.0,555,500000,Business,60,16.13,0,0
Applicant_3910,61,Female,Married,3,Freelancer,31,85800.0,1029600.0,692,250000,Home,48,8.42,2,0
Applicant_3911,25,Female,Single,0,Self-Employed,1,48400.0,580800.0,613,250000,Business,36,14.03,3,1
Applicant_3912,21,Male,Married,1,Salaried,2,17500.0,210000.0,676,750000,Home,36,13.43,3,1
Applicant_3913,37,Male,Married,3,Unemployed,0,20600.0,247200.0,849,100000,Personal,24,9.74,0,0
Applicant_3914,42,Female,Married,3,Salaried,0,27700.0,332400.0,689,1000000,Personal,180,11.0,2,1
Applicant_3915,54,Male,Married,3,Salaried,17,66000.0,792000.0,671,100000,Vehicle,24,9.78,3,0
Applicant_3916,61,Male,Married,0,Self-Employed,34,110600.0,1327200.0,563,250000,Home,180,12.68,1,0
Applicant_3917,49,Female,Married,2,Salaried,19,82700.0,992400.0,480,50000,Vehicle,120,15.74,1,0
Applicant_3918,24,Male,Married,0,Unemployed,0,6300.0,75600.0,642,250000,Vehicle,60,16.59,0,1
Applicant_3919,25,Female,Single,2,Salaried,6,31600.0,379200.0,756,250000,Home,180,14.81,1,0
Applicant_3920,31,Female,Married,0,Salaried,4,49500.0,594000.0,617,500000,Vehicle,12,12.06,1,1
Applicant_3921,41,Female,Married,2,Salaried,19,92400.0,1108800.0,690,300000,Education,24,17.52,0,0
Applicant_3922,55,Female,Married,1,Self-Employed,18,63000.0,756000.0,792,300000,Home,24,12.98,1,0
Applicant_3923,32,Female,Divorced,4,Salaried,0,59700.0,716400.0,790,250000,Vehicle,120,12.0,1,0
Applicant_3924,46,Female,Married,2,Salaried,6,38900.0,466800.0,692,250000,Education,120,16.35,0,0
Applicant_3925,39,Female,Single,2,Salaried,21,82100.0,985200.0,667,500000,Personal,240,8.62,1,0
Applicant_3926,27,Male,Single,1,Self-Employed,1,60000.0,720000.0,498,50000,Personal,60,8.32,3,1
Applicant_3927,27,Female,Single,2,Freelancer,1,16800.0,201600.0,586,750000,Home,120,15.5,0,1
Applicant_3928,46,Female,Married,1,Self-Employed,18,86800.0,1041600.0,621,300000,Personal,36,16.51,2,0
Applicant_3929,60,Male,Married,0,Self-Employed,9,82600.0,991200.0,564,750000,Home,24,7.34,0,0
Applicant_3930,25,Male,Divorced,2,Salaried,6,54600.0,655200.0,674,100000,Home,12,15.29,0,0
Applicant_3931,41,Female,Married,3,Freelancer,9,35100.0,421200.0,841,150000,Vehicle,240,11.38,4,0
Applicant_3932,34,Male,Married,0,Self-Employed,9,41400.0,496800.0,801,50000,Vehicle,60,14.59,2,0
Applicant_3933,24,Female,Married,0,Salaried,2,63600.0,763200.0,674,250000,Personal,36,8.05,0,0
Applicant_3934,43,Other,Married,2,Self-Employed,11,76200.0,914400.0,727,100000,Home,48,17.69,2,0
Applicant_3935,62,Male,Married,3,Self-Employed,39,134700.0,1616400.0,577,50000,Personal,12,16.63,0,0
Applicant_3936,40,Female,Married,0,Salaried,22,83500.0,1002000.0,796,750000,Vehicle,120,11.17,4,0
Applicant_3937,35,Male,Married,4,Salaried,13,81600.0,979200.0,493,750000,Home,180,16.77,0,0
Applicant_3938,49,Female,Married,4,Salaried,1,41300.0,495600.0,741,300000,Home,36,16.79,3,0
Applicant_3939,28,Male,Married,0,Freelancer,0,11800.0,141600.0,699,500000,Vehicle,240,11.8,0,1
Applicant_3940,61,Female,Single,0,Salaried,5,66900.0,802800.0,574,750000,Personal,60,17.39,2,1
Applicant_3941,39,Male,Single,2,Self-Employed,7,73500.0,882000.0,629,250000,Home,180,17.73,4,0
Applicant_3942,59,Male,Married,4,Salaried,32,88700.0,1064400.0,536,100000,Home,48,9.0,0,0
Applicant_3943,48,Male,Married,2,Salaried,2,28400.0,340800.0,540,200000,Vehicle,120,7.27,0,0
Applicant_3944,47,Male,Single,1,Salaried,14,68600.0,823200.0,490,150000,Personal,120,10.31,2,0
Applicant_3945,24,Female,Single,0,Salaried,0,54300.0,651600.0,726,1000000,Home,240,12.12,0,1
Applicant_3946,35,Male,Single,1,Salaried,6,35000.0,420000.0,770,400000,Vehicle,12,7.57,2,0
Applicant_3947,55,Male,Married,2,Self-Employed,23,84400.0,1012800.0,433,1000000,Business,24,8.12,2,1
Applicant_3948,57,Female,Single,1,Self-Employed,24,74100.0,889200.0,833,1000000,Home,24,17.67,1,0
Applicant_3949,21,Female,Single,1,Freelancer,2,39500.0,474000.0,648,1000000,Personal,240,14.98,2,1
Applicant_3950,23,Female,Single,0,Salaried,1,30000.0,360000.0,678,500000,Home,12,16.56,0,1
Applicant_3951,44,Female,Single,1,Freelancer,26,88600.0,1063200.0,502,250000,Personal,24,17.67,4,0
Applicant_3952,47,Male,Married,0,Unemployed,0,5000.0,60000.0,782,100000,Education,60,10.85,1,1
Applicant_3953,60,Male,Single,0,Salaried,4,33900.0,406800.0,670,750000,Education,240,14.41,3,1
Applicant_3954,56,Female,Married,3,Unemployed,0,6000.0,72000.0,763,50000,Personal,12,8.62,0,1
Applicant_3955,54,Female,Married,0,Salaried,34,78900.0,946800.0,772,250000,Personal,12,12.84,2,0
Applicant_3956,49,Other,Divorced,2,Self-Employed,29,84600.0,1015200.0,783,150000,Education,180,8.91,0,0
Applicant_3957,44,Male,Single,0,Salaried,17,79100.0,949200.0,585,500000,Home,120,8.34,0,0
Applicant_3958,44,Male,Single,0,Self-Employed,24,56400.0,676800.0,629,500000,Vehicle,24,7.63,0,0
Applicant_3959,62,Male,Single,1,Self-Employed,23,42400.0,508800.0,588,50000,Home,120,13.17,1,0
Applicant_3960,24,Female,Single,0,Salaried,5,14900.0,178800.0,739,200000,Personal,12,17.42,1,0
Applicant_3961,23,Female,Married,0,Self-Employed,3,60900.0,730800.0,683,1000000,Home,48,7.91,1,1
Applicant_3962,54,Male,Single,3,Self-Employed,2,37800.0,453600.0,756,500000,Personal,12,12.28,5,1
Applicant_3963,43,Male,Single,0,Self-Employed,7,41000.0,492000.0,761,750000,Home,24,14.4,0,0
Applicant_3964,43,Female,Married,0,Unemployed,0,19200.0,230400.0,477,750000,Home,24,12.2,3,1
Applicant_3965,25,Female,Married,3,Unemployed,0,5000.0,60000.0,785,100000,Personal,24,16.99,1,1
Applicant_3966,51,Male,Single,0,Unemployed,0,9000.0,108000.0,745,750000,Education,24,8.41,1,1
Applicant_3967,61,Female,Single,2,Freelancer,22,69400.0,832800.0,613,500000,Personal,240,6.78,0,0
Applicant_3968,26,Female,Single,0,Salaried,2,36900.0,442800.0,684,750000,Home,180,10.91,2,1
Applicant_3969,57,Female,Divorced,0,Salaried,24,92400.0,1108800.0,637,750000,Home,60,12.89,1,0
Applicant_3970,30,Female,Married,2,Salaried,2,55600.0,667200.0,711,150000,Business,240,9.43,3,0
Applicant_3971,60,Male,Married,4,Unemployed,0,5000.0,60000.0,612,250000,Home,180,8.44,5,1
Applicant_3972,27,Male,Divorced,0,Salaried,7,47100.0,565200.0,697,150000,Home,24,15.76,0,0
Applicant_3973,59,Female,Married,1,Salaried,33,100900.0,1210800.0,656,300000,Home,240,8.67,0,0
Applicant_3974,58,Male,Single,0,Salaried,24,53500.0,642000.0,606,1000000,Home,240,11.59,1,0
Applicant_3975,41,Female,Married,0,Salaried,16,76200.0,914400.0,669,250000,Home,48,17.48,1,0
Applicant_3976,40,Female,Married,3,Salaried,11,43900.0,526800.0,900,100000,Education,12,13.55,1,0
Applicant_3977,23,Female,Married,0,Self-Employed,2,48400.0,580800.0,581,150000,Home,36,12.22,5,1
Applicant_3978,42,Male,Married,3,Salaried,10,58600.0,703200.0,625,400000,Vehicle,36,10.64,3,1
Applicant_3979,24,Male,Married,0,Self-Employed,5,46600.0,559200.0,583,1000000,Home,60,12.48,5,1
Applicant_3980,48,Female,Divorced,3,Freelancer,17,69500.0,834000.0,593,1000000,Vehicle,36,14.94,1,1
Applicant_3981,32,Male,Single,1,Freelancer,12,35100.0,421200.0,731,250000,Business,24,15.96,1,0
Applicant_3982,58,Female,Married,3,Salaried,11,67500.0,810000.0,721,150000,Home,240,13.97,1,0
Applicant_3983,56,Female,Single,0,Unemployed,0,9000.0,108000.0,649,200000,Home,36,15.59,1,1
Applicant_3984,61,Male,Married,2,Freelancer,14,50200.0,602400.0,752,300000,Home,180,7.52,2,0
Applicant_3985,25,Female,Single,2,Salaried,6,38100.0,457200.0,729,500000,Personal,48,6.67,4,1
Applicant_3986,33,Male,Married,1,Self-Employed,4,51900.0,622800.0,633,400000,Personal,120,14.95,1,0
Applicant_3987,43,Male,Married,3,Self-Employed,7,59600.0,715200.0,496,150000,Personal,24,9.51,0,0
Applicant_3988,50,Other,Married,2,Self-Employed,1,38700.0,464400.0,732,100000,Personal,36,16.59,1,0
Applicant_3989,57,Other,Married,3,Salaried,39,101900.0,1222800.0,666,150000,Home,24,12.66,2,0
Applicant_3990,45,Male,Married,1,Self-Employed,22,71100.0,853200.0,652,250000,Business,60,12.0,2,0
Applicant_3991,47,Female,Married,2,Freelancer,27,78100.0,937200.0,603,400000,Education,240,15.39,1,0
Applicant_3992,34,Male,Single,3,Salaried,4,58300.0,699600.0,724,500000,Vehicle,48,15.02,0,0
Applicant_3993,56,Male,Married,0,Self-Employed,33,77200.0,926400.0,684,300000,Education,12,14.6,4,0
Applicant_3994,59,Male,Single,1,Salaried,9,49500.0,594000.0,626,100000,Education,120,14.43,3,0
Applicant_3995,36,Female,Single,4,Self-Employed,9,47000.0,564000.0,527,100000,Vehicle,24,12.43,0,0
Applicant_3996,42,Male,Single,1,Salaried,3,44800.0,537600.0,756,1000000,Personal,48,17.15,1,1
Applicant_3997,41,Female,Married,0,Salaried,3,26500.0,318000.0,710,250000,Business,60,16.74,1,0
Applicant_3998,41,Female,Married,1,Freelancer,7,35700.0,428400.0,675,250000,Personal,60,10.29,1,0
Applicant_3999,28,Female,Single,3,Freelancer,5,30300.0,363600.0,384,50000,Vehicle,48,15.75,1,0
Applicant_4000,36,Male,Married,4,Salaried,14,52400.0,628800.0,646,50000,Vehicle,36,16.75,2,0
Applicant_4001,51,Male,Married,4,Salaried,19,76200.0,914400.0,625,750000,Personal,48,13.61,0,0
Applicant_4002,62,Male,Married,2,Self-Employed,26,78900.0,946800.0,588,400000,Home,180,12.89,1,0
Applicant_4003,30,Female,Married,1,Freelancer,6,44400.0,532800.0,725,500000,Personal,36,14.23,0,1
Applicant_4004,52,Female,Single,0,Self-Employed,22,65700.0,788400.0,721,250000,Vehicle,36,8.38,0,0
Applicant_4005,54,Female,Married,0,Self-Employed,19,74300.0,891600.0,693,150000,Personal,48,7.5,1,0
Applicant_4006,29,Female,Single,0,Unemployed,0,5000.0,60000.0,753,150000,Vehicle,60,15.93,0,1
Applicant_4007,37,Male,Divorced,0,Freelancer,16,48000.0,576000.0,547,150000,Education,12,13.09,0,0
Applicant_4008,31,Female,Married,3,Salaried,2,48500.0,582000.0,604,50000,Vehicle,12,7.91,1,0
Applicant_4009,52,Female,Married,3,Self-Employed,33,104500.0,1254000.0,657,150000,Home,240,11.29,5,0
Applicant_4010,30,Male,Single,2,Salaried,12,57700.0,692400.0,587,100000,Education,48,9.93,2,0
Applicant_4011,42,Male,Single,4,Freelancer,11,43000.0,516000.0,722,500000,Personal,24,16.57,0,0
Applicant_4012,37,Female,Single,4,Salaried,18,54200.0,650400.0,597,1000000,Personal,48,12.33,1,1
Applicant_4013,24,Female,Married,2,Salaried,4,69000.0,828000.0,779,1000000,Education,12,13.14,1,1
Applicant_4014,45,Male,Single,1,Salaried,26,102300.0,1227600.0,556,300000,Vehicle,120,9.21,0,0
Applicant_4015,41,Female,Married,0,Salaried,11,71800.0,861600.0,863,250000,Vehicle,240,15.69,0,0
Applicant_4016,57,Male,Single,1,Salaried,16,48100.0,577200.0,852,50000,Business,48,17.2,0,0
Applicant_4017,58,Male,Married,0,Self-Employed,36,98100.0,1177200.0,640,100000,Home,240,15.61,1,0
Applicant_4018,21,Female,Single,1,Salaried,1,37000.0,444000.0,764,100000,Home,120,12.17,2,0
Applicant_4019,45,Female,Single,4,Self-Employed,3,12000.0,144000.0,609,400000,Personal,120,16.1,2,1
Applicant_4020,56,Female,Married,1,Self-Employed,5,58300.0,699600.0,751,400000,Business,180,8.66,5,1
Applicant_4021,37,Male,Married,0,Self-Employed,8,72800.0,873600.0,632,300000,Home,120,7.8,0,0
Applicant_4022,61,Male,Married,2,Self-Employed,21,107900.0,1294800.0,521,500000,Personal,60,11.54,5,1
Applicant_4023,44,Male,Single,2,Salaried,9,42300.0,507600.0,300,200000,Personal,12,8.59,1,1
Applicant_4024,22,Male,Married,0,Salaried,4,49800.0,597600.0,623,750000,Business,240,9.48,0,1
Applicant_4025,60,Male,Married,0,Freelancer,10,64800.0,777600.0,677,500000,Personal,12,13.23,4,1
Applicant_4026,35,Male,Single,4,Self-Employed,1,33200.0,398400.0,783,150000,Personal,12,11.14,1,0
Applicant_4027,52,Male,Married,0,Self-Employed,20,66500.0,798000.0,653,150000,Home,60,16.46,1,0
Applicant_4028,59,Male,Married,3,Self-Employed,30,67000.0,804000.0,750,750000,Home,12,9.09,0,0
Applicant_4029,26,Female,Single,1,Salaried,8,73000.0,876000.0,604,750000,Vehicle,24,17.96,0,0
Applicant_4030,21,Male,Divorced,1,Freelancer,3,30700.0,368400.0,616,250000,Education,12,10.63,5,1
Applicant_4031,43,Male,Married,0,Salaried,16,61100.0,733200.0,755,1000000,Vehicle,48,12.43,1,1
Applicant_4032,59,Female,Single,2,Unemployed,0,9300.0,111600.0,403,50000,Home,24,8.02,5,1
Applicant_4033,37,Male,Married,3,Salaried,8,58300.0,699600.0,651,150000,Personal,36,13.16,1,0
Applicant_4034,54,Female,Single,0,Self-Employed,7,51500.0,618000.0,610,250000,Education,12,17.55,0,0
Applicant_4035,61,Male,Married,0,Salaried,36,108700.0,1304400.0,786,200000,Vehicle,180,15.12,0,0
Applicant_4036,49,Male,Married,0,Freelancer,4,57300.0,687600.0,597,200000,Vehicle,36,9.31,1,1
Applicant_4037,29,Male,Single,2,Unemployed,0,5000.0,60000.0,701,50000,Home,240,11.59,0,1
Applicant_4038,33,Male,Single,1,Salaried,9,82300.0,987600.0,742,300000,Education,36,11.39,2,0
Applicant_4039,26,Female,Single,0,Salaried,5,58500.0,702000.0,500,1000000,Business,60,7.63,0,1
Applicant_4040,26,Female,Married,1,Salaried,0,45300.0,543600.0,636,200000,Vehicle,240,16.69,3,0
Applicant_4041,40,Male,Married,1,Freelancer,8,39300.0,471600.0,606,50000,Personal,48,10.89,3,0
Applicant_4042,23,Male,Single,3,Salaried,4,62600.0,751200.0,744,1000000,Vehicle,120,12.18,0,1
Applicant_4043,37,Female,Single,2,Self-Employed,6,48700.0,584400.0,717,300000,Home,48,9.85,3,0
Applicant_4044,32,Male,Single,0,Salaried,10,46000.0,552000.0,626,250000,Personal,36,8.25,3,0
Applicant_4045,21,Female,Single,0,Self-Employed,3,26500.0,318000.0,545,250000,Business,60,16.87,2,1
Applicant_4046,37,Male,Married,1,Self-Employed,14,69300.0,831600.0,753,100000,Home,24,6.93,1,0
Applicant_4047,23,Other,Married,0,Self-Employed,4,29400.0,352800.0,643,50000,Business,180,11.1,1,0
Applicant_4048,46,Male,Married,2,Freelancer,18,60100.0,721200.0,488,400000,Vehicle,240,14.9,3,1
Applicant_4049,35,Male,Divorced,1,Salaried,5,65900.0,790800.0,496,250000,Vehicle,12,10.05,0,0
Applicant_4050,56,Female,Divorced,1,Self-Employed,28,95600.0,1147200.0,693,150000,Home,240,11.63,1,0
Applicant_4051,52,Female,Married,1,Self-Employed,10,44200.0,530400.0,522,300000,Education,120,12.99,0,0
Applicant_4052,52,Male,Married,2,Self-Employed,3,62100.0,745200.0,835,150000,Personal,24,17.94,1,0
Applicant_4053,24,Female,Divorced,2,Salaried,2,52200.0,626400.0,556,300000,Home,12,15.22,0,0
Applicant_4054,38,Female,Single,3,Freelancer,9,58300.0,699600.0,649,300000,Vehicle,36,17.62,1,0
Applicant_4055,39,Male,Single,2,Unemployed,0,5000.0,60000.0,665,750000,Home,60,14.47,1,1
Applicant_4056,63,Female,Single,2,Unemployed,0,10000.0,120000.0,577,500000,Business,180,9.59,0,1
Applicant_4057,55,Male,Married,2,Freelancer,33,103600.0,1243200.0,426,50000,Education,60,9.81,0,0
Applicant_4058,60,Female,Married,0,Salaried,3,71500.0,858000.0,669,400000,Personal,120,15.96,1,0
Applicant_4059,34,Other,Married,0,Salaried,9,36000.0,432000.0,574,750000,Home,120,11.42,3,1
Applicant_4060,53,Male,Married,3,Salaried,32,122100.0,1465200.0,661,100000,Home,48,10.76,1,0
Applicant_4061,34,Male,Married,4,Salaried,13,90700.0,1088400.0,637,750000,Personal,120,17.37,0,0
Applicant_4062,54,Male,Single,2,Salaried,17,43700.0,524400.0,676,300000,Personal,48,6.65,0,0
Applicant_4063,24,Male,Single,2,Salaried,3,53200.0,638400.0,806,150000,Business,24,12.54,3,0
Applicant_4064,44,Female,Single,0,Freelancer,18,70300.0,843600.0,595,500000,Home,120,15.41,1,0
Applicant_4065,49,Male,Single,1,Unemployed,0,5000.0,60000.0,603,400000,Home,48,14.97,0,1
Applicant_4066,39,Male,Married,4,Unemployed,0,5000.0,60000.0,483,500000,Business,12,10.73,2,1
Applicant_4067,26,Female,Married,3,Salaried,6,62000.0,744000.0,630,500000,Business,60,12.66,0,0
Applicant_4068,53,Female,Married,1,Unemployed,0,5000.0,60000.0,690,400000,Home,60,6.56,0,1
Applicant_4069,60,Male,Married,1,Salaried,24,84700.0,1016400.0,601,50000,Home,36,12.65,0,0
Applicant_4070,39,Female,Married,1,Self-Employed,4,55200.0,662400.0,691,1000000,Home,36,13.29,0,0
Applicant_4071,21,Female,Married,1,Self-Employed,3,67300.0,807600.0,632,1000000,Home,120,16.56,2,1
Applicant_4072,25,Other,Married,1,Self-Employed,4,51100.0,613200.0,519,1000000,Home,120,8.92,1,1
Applicant_4073,47,Female,Married,2,Unemployed,0,7000.0,84000.0,681,500000,Personal,24,15.99,2,1
Applicant_4074,36,Female,Married,0,Salaried,17,66300.0,795600.0,629,250000,Vehicle,240,14.76,1,0
Applicant_4075,26,Male,Married,2,Self-Employed,6,31800.0,381600.0,662,100000,Home,180,14.16,1,0
Applicant_4076,60,Male,Married,2,Salaried,37,130600.0,1567200.0,593,100000,Business,36,11.04,1,0
Applicant_4077,33,Female,Single,3,Freelancer,11,44700.0,536400.0,584,100000,Personal,12,10.73,1,0
Applicant_4078,55,Female,Married,3,Salaried,6,69300.0,831600.0,665,750000,Vehicle,180,14.59,0,0
Applicant_4079,39,Female,Married,2,Self-Employed,8,46100.0,553200.0,626,250000,Business,240,17.89,2,0
Applicant_4080,32,Other,Single,2,Self-Employed,9,43300.0,519600.0,822,150000,Vehicle,240,11.16,5,0
Applicant_4081,36,Male,Divorced,1,Self-Employed,4,49300.0,591600.0,729,300000,Personal,48,17.06,1,0
Applicant_4082,63,Female,Single,4,Self-Employed,26,85900.0,1030800.0,704,750000,Business,48,13.25,1,0
Applicant_4083,30,Female,Single,0,Salaried,4,29900.0,358800.0,632,750000,Education,24,16.48,0,1
Applicant_4084,45,Female,Single,3,Self-Employed,3,68300.0,819600.0,447,750000,Home,48,9.0,4,1
Applicant_4085,40,Male,Married,0,Unemployed,0,5000.0,60000.0,569,1000000,Vehicle,60,15.27,4,1
Applicant_4086,51,Male,Married,0,Freelancer,28,94900.0,1138800.0,585,200000,Business,48,16.1,3,0
Applicant_4087,24,Female,Married,1,Salaried,6,64600.0,775200.0,622,250000,Home,36,16.07,0,0
Applicant_4088,64,Male,Married,2,Salaried,12,45100.0,541200.0,646,50000,Vehicle,240,15.52,4,0
Applicant_4089,43,Female,Single,0,Self-Employed,12,44000.0,528000.0,715,1000000,Education,60,10.0,0,1
Applicant_4090,22,Male,Single,2,Freelancer,4,28500.0,342000.0,677,300000,Education,36,12.5,1,1
Applicant_4091,42,Female,Single,3,Salaried,22,71000.0,852000.0,765,100000,Personal,180,9.95,1,0
Applicant_4092,57,Female,Married,0,Self-Employed,24,108900.0,1306800.0,618,400000,Personal,36,10.44,3,0
Applicant_4093,28,Female,Married,2,Unemployed,0,5000.0,60000.0,675,200000,Personal,24,9.96,3,1
Applicant_4094,27,Male,Single,1,Self-Employed,8,64300.0,771600.0,684,200000,Education,180,9.77,3,0
Applicant_4095,34,Female,Single,1,Salaried,12,71700.0,860400.0,674,750000,Vehicle,24,14.47,3,1
Applicant_4096,23,Female,Single,2,Unemployed,0,9000.0,108000.0,778,50000,Vehicle,240,13.98,1,0
Applicant_4097,36,Male,Married,1,Self-Employed,12,59600.0,715200.0,730,300000,Home,60,8.85,3,0
